Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
lawyer washington,1,0,110,45,5.85,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,14,0.08,81.00,0.14,1580000000,"[3,67,36,1,3,5,5,10,7,12,5,7]",2026-04-29,Local pack,,
can you sign a prenup after marriage,4,10,590,1,2.04,"commercial, informational",https://www.tullylegal.com/resources/articles/can-you-sign-a-prenup-after-marriage/,14,0.08,28.00,0.03,12100000,"[72,48,88,39,32,32,100,88,88,72,39,59]",2026-03-24,Organic,,People also ask
best federal employee law firm,1,4,110,56,0.00,commercial,https://www.tullylegal.com/legal-services/federal-employment-law/,13,0.08,0.00,0,1190000000,"[19,14,19,33,19,23,66,80,52,80,100,80]",2026-04-26,Organic,People also ask,
non compete clause texas,6,0,1000,18,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,13,0.07,59.00,0.3,5510000,"[79,30,54,36,36,30,54,54,54,41,30,36]",2026-03-30,Organic,,
trump military executive orders,6,0,390,68,0.00,"informational, transactional",https://www.tullylegal.com/2025-executive-orders-critical-changes-for-federal-employees-military-personnel/,13,0.07,0.00,0,0,"[100,8,0,4,1,0,0,0,0,0,0,0]",2026-03-10,Organic,,
alimony new york state calculator,1,0,390,20,0.96,informational,https://www.tullylegal.com/resources/articles/the-nys-spousal-support-formula-math-or-madness/,13,0.07,12.00,0.02,258000,"[23,10,67,54,100,54,19,19,54,54,54,54]",2026-03-10,AI overview,,
uncontested divorce in new york,1,0,390,34,3.64,informational,https://www.tullylegal.com/resources/articles/what-is-required-for-an-uncontested-divorce-in-new-york-state/,13,0.07,47.00,0.72,1490000,"[2,1,2,0,76,3,5,10,36,67,76,45]",2026-03-20,AI overview,,
military law lawyers,2,11,320,48,15.93,commercial,https://www.tullylegal.com/legal-services/military-law/,13,0.08,223.00,0.52,0,"[8,16,13,13,30,8,8,13,3,20,20,13]",2026-03-18,Organic,,People also ask
telecommute definition,10,17,590,41,0.08,informational,https://www.tullylegal.com/resources/articles/telecommuting-employment-law/,12,0.06,0.00,0.02,8020000,"[16,5,7,20,16,34,16,44,20,7,7,65]",2026-04-08,Organic,,People also ask
maryland gov wes moore signs earned wage access law,1,0,720,26,0.00,informational,https://www.tullylegal.com/resources/articles/how-a-minimum-wage-hike-in-maryland-could-impact-employers/,12,0.06,0.00,0,20200,"[100,0,0,0,0,0,0]",2026-04-15,People also ask,,
federal employment lawyers near me,1,0,210,59,10.93,transactional,https://www.tullylegal.com/legal-services/federal-employment-law/,12,0.06,131.00,0.87,85000000,"[29,100,81,54,18,22,22,22,29,29,43,54]",2026-03-23,AI overview,,
lawyers near me for work related,1,0,50,50,21.01,transactional,https://www.tullylegal.com/locations/austin-tx?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Austin&utm_content=homepage,12,0.06,252.00,0.77,0,"[18,18,18,18,18,18,81,100,100,45,45,45]",2026-03-08,Local pack,,
speeding ticket attorney near me,22,0,8100,13,5.82,transactional,https://www.tullylegal.com/buffalo-criminal/traffic-lawyer/,12,0.06,69.00,0.59,21100000,"[44,0,3,10,2,36,44,36,66,36,29,19]",2026-04-26,Organic,,
legal consultation cost,2,4,210,1,5.59,informational,https://www.tullylegal.com/resources/consultation-fee/,12,0.09,95.00,0.51,0,"[36,10,15,10,81,15,7,29,15,29,29,15]",2026-03-06,Organic,,People also ask
dc employment attorney,1,0,50,36,4.92,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,12,0.06,59.00,0.68,0,"[64,28,35,28,35,28,50,50,50,50,50,35]",2026-03-10,Local pack,,
employment lawyers dc,1,0,50,50,4.92,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,12,0.06,59.00,0.68,148,"[63,81,63,36,36,36,63,63,63,45,45,45]",2026-04-06,Local pack,,
labor law lawyers near me,8,0,2400,33,4.15,transactional,https://www.tullylegal.com/albany-employment-law/,12,0.06,49.00,0.66,47200000,"[19,3,24,3,4,2,7,3,3,3,2,4]",2026-04-28,Organic,,
does the military drug test,1,0,210,2,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,12,0.06,0.00,0,94400000,"[35,44,28,44,100,35,35,44,23,23,23,23]",2026-04-16,AI overview,,
new york mspb lawyers,1,0,50,5,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/merit-systems-protection-board-mspb/,12,0.06,0.00,0,103,"[80,100]",2026-03-20,Organic,,
dealership lawyers,3,0,590,7,13.19,commercial,https://www.tullylegal.com/legal-services/automotive-dealership-representation/,12,0.06,158.00,0.95,146,"[55,45,81,45,55,16,24,24,24,24,20,24]",2026-04-06,Organic,,
department of family and protective services,1,0,2400,77,4.08,navigational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,12,0.06,48.00,0.03,158000000,"[35,100,44,29,44,35,100,53,29,24,13,18]",2026-04-28,People also ask,,
nys transfer on death deed remainderman step up in basis,1,0,90,0,0.00,informational,https://www.tullylegal.com/resources/articles/life-estate-deeds-in-estate-planning/,11,0.06,0.00,0,2770,[100],2026-04-08,Organic,,
texas non compete agreement,3,0,170,0,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,11,0.06,50.00,0.3,0,"[9,5,0,9,2,100,81,36,19,9,23,12]",2026-03-10,Organic,,
security clearance appeal process,1,4,110,15,0.00,informational,https://www.tullylegal.com/resources/articles/understanding-the-security-clearance-appeal-process/,11,0.08,0.00,0.02,0,"[19,19,42,33,23,19,66,80,52,80,80,80]",2026-03-10,Organic,,People also ask
live chat law firm,1,8,50,29,25.00,commercial,https://www.tullylegal.com/contact/,11,0.06,300.00,0.43,1190000000,"[18,100,100,100,18,100,18,18,18,18,27,27]",2026-04-08,Organic,,
military law attorney,9,29,880,55,15.93,commercial,https://www.tullylegal.com/legal-services/military-law/,11,0.06,175.00,0.52,284000000,"[16,54,41,36,36,36,24,20,16,24,54,54]",2026-03-28,Organic,,"People also ask, Things to know, Ads middle"
government resignation,7,12,590,43,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,11,0.06,0.00,0,0,"[29,100,3,3,2,1,1,0,8,3,1,3]",2026-03-13,Organic,Video Carousel,"Top stories, People also ask"
dc federal employment lawyers,1,0,90,41,4.58,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,11,0.06,50.00,0.67,33400000,"[14,21,9,14,7,5,7,7,7,5,5,5]",2026-04-23,Local pack,,
security clearance attorney washington dc,1,2,50,7,12.95,commercial,https://www.tullylegal.com/washington-dc/security-clearance-representation/,11,0.06,155.00,0.74,116,"[18,18,100,18,27,27,81,81,45,36,63,45]",2026-04-09,Organic,"Knowledge panel, People also ask",Local pack
revoke security clearance,1,0,320,23,4.33,informational,https://www.tullylegal.com/resources/articles/can-you-appeal-a-revoked-security-clearance-after-a-job-loss/,11,0.06,47.00,0.05,8990000,"[16,81,30,10,6,5,4,100,10,1,5,4]",2026-03-31,AI overview,,
fraud attorneys,1,0,720,6,8.51,commercial,https://www.tullylegal.com/albany-criminal/white-collar-crimes-lawyer/,11,0.06,93.00,0.41,155,"[25,25,52,31,37,25,37,37,25,25,46,46]",2026-04-04,AI overview,,
matthew tully schoeneck,4,0,170,1,0.00,informational,https://www.tullylegal.com/our-firm/news/legal-experts-say-international-ties-could-complicate-frattolin-murder-case/,11,0.06,0.00,0,989,"[100,0,0,0,0,0,0,0,0,0,0]",2026-03-14,Organic,,
business lawyer attorney,1,0,140,3,7.44,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,11,0.06,81.00,0.15,283000000,"[11,11,21,11,9,5,17,14,21,17,9,11]",2026-04-12,Local pack,,
rochester ny attorney,1,0,90,29,12.31,commercial,https://www.tullylegal.com/locations/rochester-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Rochester&utm_content=homepage,11,0.06,135.00,0.72,12600000,"[21,100,28,28,12,15,28,21,21,21,21,21]",2026-04-01,Local pack,,
sc clearance expiry,1,2,50,23,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,11,0.06,0.00,0,117,"[28,28,28,28,100,100,100,100,71,71,71,71]",2026-03-12,Organic,,"People also ask, AI overview"
new york state jury duty,11,0,880,34,0.00,"informational, transactional",https://www.tullylegal.com/resources/articles/new-york-increases-paid-jury-leave-understanding-nys-employer-compliance-responsibilities/,11,0.06,0.00,0,0,"[30,24,20,36,41,24,100,30,36,54,36,24]",2026-03-14,Organic,,
failed military drug test,1,3,140,6,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,11,0.1,0.00,0.01,42200000,"[28,43,100,34,43,34,34,53,28,15,28,34]",2026-04-08,Organic,,
family trust lawyers,4,36,590,11,7.98,commercial,https://www.tullylegal.com/albany-trust-and-estates/,11,0.06,87.00,0.17,0,"[48,59,72,59,39,48,72,59,72,48,48,88]",2026-03-11,Organic,,People also ask
litigation solicitor,1,0,90,12,0.00,informational,https://www.tullylegal.com/locations/manhattan-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=NYC&utm_content=homepage,11,0.06,0.00,0,180,"[7,23,43,23,17,35,23,35,23,17,23,23]",2026-04-17,Local pack,,
how long does probate take in new york state,2,6,140,7,0.74,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,11,0.06,8.00,0.2,22300000,"[100,23,33,80,80,52,100,52,66,80,66,52]",2026-04-19,Organic,,People also ask
ticket lawyers,3,0,320,9,5.58,commercial,https://www.tullylegal.com/buffalo-criminal/traffic-lawyer/,11,0.06,61.00,0.82,122,"[16,16,16,20,11,16,46,20,11,11,8,8]",2026-04-04,Organic,,
sf 85p,8,9,1000,42,0.00,informational,https://www.tullylegal.com/resources/articles/understanding-security-clearance-forms-supplementing-the-sf-85p-and-sf-86/,11,0.13,0.00,0,205000,"[84,52,46,52,68,52,37,37,68,37,37,46]",2026-03-24,Organic,,"Image pack, People also ask"
tully,23,38,27100,74,1.53,"informational, transactional",https://www.tullylegal.com/,10,0.1,27.00,0.01,16500000,"[30,24,16,11,24,24,24,7,30,24,30,30]",2026-04-25,Organic,Video Carousel,
state of new york death penalty,7,9,1900,26,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,10,0.26,0.00,0,89400000,"[2,19,24,100,13,16,1,0,19,0,10,13]",2026-04-22,Organic,Related searches,
how can i get full custody of my child,1,0,170,26,0.00,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,10,0.05,0.00,0,0,"[23,19,36,44,36,36,23,19,9,19,29,15]",2026-03-14,AI overview,,
new york state death penalty,7,10,880,21,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,10,0.12,0.00,0,136,"[1,19,16,29,8,2,7,1,1,7,3,3]",2026-03-27,Organic,AI overview,People also ask
automotive dealership lawyer,2,6,390,20,12.17,commercial,https://www.tullylegal.com/legal-services/automotive-dealership-representation/,10,0.07,158.00,0.56,0,"[19,36,67,54,100,54,15,15,36,54,29,44]",2026-03-11,Organic,AI overview,People also ask
property dispute lawyers near me,5,0,480,21,2.78,transactional,https://www.tullylegal.com/syracuse-real-estate/property-disputes-lawyer/,10,0.05,27.00,0.51,197,"[36,44,67,54,54,44,67,81,54,44,29,29]",2026-03-24,Organic,,
minimum wage in maryland 2025,9,0,480,43,0.51,informational,https://www.tullylegal.com/resources/articles/how-a-minimum-wage-hike-in-maryland-could-impact-employers/,10,0.05,5.00,0.01,160,"[67,36,29,29,44,29,44,44,36,100,81,81]",2026-03-07,Organic,,
what is surrogate court,1,0,480,39,2.69,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,10,0.05,26.00,0.01,13100000,"[59,48,39,32,32,39,59,39,48,48,39,39]",2026-04-20,People also ask,,
is there capital punishment in new york,6,92,320,22,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,9,0.05,0.00,0,283000000,"[7,5,4,84,16,8,8,3,25,8,8,4]",2026-04-19,Organic,,
albany employer lawyer,1,0,40,14,0.00,commercial,https://www.tullylegal.com/albany-employment-law/,9,0.05,0.00,0,38300000,"[0,7,7,0,7,21,21,14,50,100,78]",2026-04-27,Organic,,
medical military discharge,2,7,170,18,0.00,informational,https://www.tullylegal.com/guide-to-obtaining-a-medical-military-discharge/,9,0.07,0.00,0.01,127,"[23,11,15,18,54,35,54,100,23,15,18,5]",2026-04-05,Organic,,Video Carousel
attorney military,8,21,390,42,15.93,"commercial, informational",https://www.tullylegal.com/legal-services/military-law/,9,0.05,143.00,0.52,125,"[5,8,3,7,20,68,100,5,13,5,7,5]",2026-03-17,Organic,AI overview,"Local pack, People also ask"
hatch act violations,10,68,2400,44,0.00,informational,https://www.tullylegal.com/resources/articles/heres-how-updated-hatch-act-guidance-affects-current-and-former-federal-employees/,9,0.05,0.00,0,1610000,"[2,5,7,4,3,5,4,7,13,100,10,4]",2026-04-27,Organic,"Video Carousel, AI overview",Things to know
general litigation law firm,1,0,40,43,0.00,commercial,https://www.tullylegal.com/locations/manhattan-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=NYC&utm_content=homepage,9,0.05,0.00,0,56900000,"[0,0,0,0,0,100,7,2,0,2,0,0]",2026-04-18,Local pack,,
albany security clearance attorneys,1,0,40,,0.00,informational,https://www.tullylegal.com/attorneys/greg-t-rinckey/,9,0.05,0.00,0,410000,"[60,100]",2026-04-27,Organic,,
failed drug test military,1,4,90,1,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,9,0.06,0.00,0.01,131,"[100,35,64,78,50,50,50,78,50,35,35,50]",2026-04-24,Organic,People also ask,Discussions and forums
state of texas return to office,1,0,70,20,0.00,informational,https://www.tullylegal.com/resources/articles/texas-telework-policies-state-employee-rights-and-restrictions/,9,0.05,0.00,0,965000000,"[5,28,100,17,10,7,7,5,5,0,5,5]",2026-03-28,Organic,,
child arrangement order solicitors,8,0,390,8,0.00,informational,https://www.tullylegal.com/brooklyn-family/child-custody/,9,0.05,0.00,0,141,"[8,45,100,100,20,16,1,1,0,0,0,0]",2026-03-13,Organic,,
employment attorneys syracuse,1,0,110,17,2.29,commercial,https://www.tullylegal.com/locations/syracuse-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Syracuse&utm_content=homepage,9,0.05,20.00,0.75,1660000,"[42,42,42,66,80,66,23,52,52,80,52,33]",2026-04-26,Local pack,,
are non competes legal in texas,2,0,110,11,3.91,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,9,0.05,35.00,0.13,2300000,"[64,64,64,78,100,50,64,100,100,78,100,100]",2026-03-21,Organic,,
cps calling,1,2,90,24,1.40,informational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,9,0.06,15.00,0.02,135,"[42,66,33,33,19,80,80,33,100,80,0,0]",2026-04-09,Organic,,
michael belsky,2,3,170,9,0.00,informational,https://www.tullylegal.com/attorneys/michael-j-belsky/,9,0.12,0.00,0.01,78,"[100,80,34,42,100,80,65,53,34,42,65,53]",2026-03-24,Organic,,People also ask
washington dc employment lawyers,1,0,70,48,4.92,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,9,0.05,44.00,0.68,130,"[23,29,11,17,11,11,41,52,100,52,52,64]",2026-04-10,Local pack,,
top law firms in washington dc,4,0,320,40,3.63,informational,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,9,0.05,32.00,0.11,79700000,"[66,81,36,29,36,54,44,29,44,19,19,15]",2026-04-23,Local pack,,
washington dc employment lawyer,1,0,70,50,4.92,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,9,0.05,44.00,0.68,0,"[5,11,11,23,23,17,82,100,82,82,64,52]",2026-03-08,Local pack,,
albany federal eeo attorneys,1,0,40,5,0.00,commercial,https://www.tullylegal.com/albany-employment-law/,9,0.05,0.00,0,312000,"[40,100]",2026-04-27,Organic,,
federal employee harassment attorney,1,2,90,34,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,9,0.06,0.00,0,148,"[14,4,14,23,14,19,66,80,52,80,100,100]",2026-03-12,Organic,,People also ask
academic integrity ai cheating news today,2,0,70,4,0.00,informational,https://www.tullylegal.com/resources/articles/cheating-off-chatgpt-can-teachers-prove-if-ai-wrote-something/,9,0.05,0.00,0,0,"[100,64,21,14]",2026-03-12,Organic,,
albany federal eeo attorney,1,0,40,10,0.00,informational,https://www.tullylegal.com/albany-employment-law/,9,0.05,0.00,0,49800,"[60,100]",2026-04-27,Organic,,
drug use in nyc highschools 2025,4,0,390,12,0.00,informational,https://www.tullylegal.com/our-firm/news/report-bullying-and-drug-use-rise-in-new-york-schools/,9,0.05,0.00,0,26100000,"[100,0,0,0]",2026-04-20,Organic,,
albany employer attorney,1,0,40,11,0.00,informational,https://www.tullylegal.com/albany-employment-law/,9,0.05,0.00,0,115,"[60,100]",2026-04-27,Organic,,
family law lawyers near me,24,0,6600,62,7.19,transactional,https://www.tullylegal.com/albany-family/,9,0.05,64.00,0.54,138000000,"[20,7,10,7,8,8,20,20,16,16,20,20]",2026-04-27,Organic,,
can federal employees use schedule 3 drugs,1,0,70,34,0.00,informational,https://www.tullylegal.com/resources/articles/what-rescheduling-of-marijuana-could-mean-for-federal-employees/,9,0.05,0.00,0.33,80600000,"[2,1,1,1,1,1,1,5,1,1,1,36]",2026-04-13,Organic,,
how do you get medically discharged from the army,1,9,70,5,1.34,informational,http://www.tullylegal.com/wp-content/uploads/Guide_to_Obtaining_Medical_Discharge.pdf,9,0.05,12.00,0.07,23300000,"[64,50,64,50,64,100,35,50,50,50,50,50]",2026-03-28,Organic,,People also ask
what are deviations,6,0,480,44,0.00,informational,https://www.tullylegal.com/resources/articles/child-support-deviations-get-one/,9,0.05,0.00,0,196000000,"[45,36,16,62,10,13,20,13,6,81,10,16]",2026-04-08,Organic,,
